chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank
CHEMBL273832,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CC[C@H](O)[C@@]2(C)C[C@H]1OC(C)=O,MTOR,escape_route,scout1,193.0,0.0,0.727,4.75,100.0,,database,23.6,80.7,100.0,16.5,70,58.3,56.1,1092
CHEMBL3698685,O=C(c1cnc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)s1)N1CCNCC1,CDK6,sensitive,scout1,112.0,0.0,0.494,2.93,99.9,,database,31.4,71.0,99.9,9.4,70,78.6,56.0,1093
CHEMBL247424,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCn2ccnc2)c1,BRAF,escape_route,scout1,101.0,0.0,0.261,2.74,85.2,,database,32.9,71.9,85.2,23.0,70,80.7,55.9,1094
CHEMBL378999,N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,PIK3CA,escape_route,scout1,220.0,0.0,0.826,2.65,100.0,,database,21.7,78.0,100.0,15.2,70,81.7,55.9,1095
CHEMBL220110,O=C(c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)N1CCCC1,MAPK1,sensitive,scout1,200.0,0.0,0.758,2.45,100.0,,database,23.1,80.0,100.0,6.9,70,83.9,55.7,1096
CHEMBL395700,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCO)c1,BRAF,escape_route,scout1,142.0,0.0,0.36,2.56,97.2,,database,28.0,68.6,97.2,19.6,70,82.7,55.6,1097
CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,resistant,scout1,237.0,0.0,0.632,3.33,100.0,,database,20.6,76.3,100.0,20.6,70,74.1,55.6,1098
CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,resistant,scout1,237.0,0.0,0.632,3.33,100.0,,database,20.6,76.3,100.0,20.6,70,74.1,55.6,1099
CHEMBL360217,CN1C(=O)C[C@H](c2ccc(O)cc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout1,220.0,0.0,0.715,3.45,100.0,,database,21.7,78.0,100.0,15.2,70,72.8,55.4,1100
CHEMBL1966204,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(F)cc1,CDK4,sensitive,scout1,125.89,0.0,0.451,2.28,99.0,,database,29.7,69.9,99.0,8.9,70,85.8,55.3,1101
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1102
CHEMBL324470,CCCCC(C(=O)N[C@@H](CC(=O)O)C(=O)COc1ccccc1)n1cncc(NC(=O)c2cccc3ccccc23)c1=O,CD274,immune,scout1,46.0,0.0,0.201,3.41,69.0,,database,44.1,76.3,69.0,13.2,70,73.2,55.3,1103
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1104
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1105
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1106
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1107
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1108
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1109
CHEMBL496332,COCC(O)Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,PIK3CB,escape_route,scout1,222.0,0.0,0.572,3.6,100.0,,database,21.6,77.8,100.0,15.1,70,71.1,55.2,1110
CHEMBL4580787,CN(C)C/C=C/C(=O)Nc1cccc(S(=O)(=O)N2CCC(NC(=O)c3n[nH]cc3NC(=O)c3c(Cl)cc(Cl)cc3Cl)CC2)c1,ATR,resistant,scout1,88.0,0.0,0.233,3.16,69.7,,database,34.8,73.0,69.7,34.8,70,76.0,55.2,1111
CHEMBL215525,CN(C)c1cccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C)s2)c1,KRAS,escape_route,scout1,150.0,0.0,0.677,3.55,100.0,,database,27.2,68.0,100.0,19.0,70,71.7,55.1,1112
CHEMBL174395,CCC(C(=O)NC(CC(=O)O)C(=O)CNC(C)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,117.0,0.0,0.3,3.34,76.0,,database,30.7,88.3,76.0,9.2,70,74.0,55.1,1113
CHEMBL2181114,C=C1C(=O)OCC1(C(=O)OCC)C(=O)OCC,ATM,resistant,scout1,250.0,0.0,0.303,3.13,100.0,,database,19.9,75.0,100.0,19.9,70,76.3,55.0,1114
CHEMBL172040,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN(C)Cc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,58.0,0.0,0.218,3.39,74.4,,database,40.8,75.4,74.4,12.2,70,73.4,55.0,1115
CHEMBL247792,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCc2cnc[nH]2)c1,BRAF,escape_route,scout1,146.0,0.0,0.269,2.75,95.4,,database,27.6,68.3,95.4,19.3,70,80.6,54.9,1116
CHEMBL247591,COCCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,escape_route,scout1,156.0,0.0,0.369,2.56,97.4,,database,26.6,67.5,97.4,18.6,70,82.7,54.8,1117
CHEMBL247797,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1,BRAF,escape_route,scout1,154.0,0.0,0.381,2.71,97.6,,database,26.8,67.7,97.6,18.8,70,81.0,54.8,1118
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1119
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1120
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1121
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1122
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1123
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1124
CHEMBL384404,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1,KRAS,escape_route,scout1,160.0,0.0,0.675,3.51,100.0,,database,26.3,67.2,100.0,18.4,70,72.1,54.5,1125
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1126
CHEMBL27413,CCC1CCN(C)c2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,AR,sensitive,scout1,216.0,0.0,0.795,3.28,100.0,,database,22.0,78.4,100.0,6.6,70,74.7,54.4,1127
CHEMBL77475,CC(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C=O)CC(=O)O)C(C)C,CD274,immune,scout1,120.0,0.0,0.224,3.74,74.5,,database,30.4,88.0,74.5,9.1,70,69.6,54.4,1128
CHEMBL201263,COc1cc2c(Nc3ncc(CNC(=O)c4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,AURKA,resistant,scout1,111.0,0.0,0.21,2.76,74.2,,database,31.5,71.1,74.2,31.5,70,80.4,54.3,1129
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,ATR,resistant,scout1,270.0,0.0,0.626,2.65,100.0,,database,18.8,73.0,100.0,18.8,70,81.7,54.3,1130
CHEMBL220343,O=C(NCc1cccnc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,230.0,0.0,0.49,2.48,100.0,,database,21.1,77.0,100.0,6.3,70,83.6,54.2,1131
CHEMBL132363,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ncccc1C)Oc1ccc(F)cc1-3,AR,sensitive,scout1,203.0,0.0,0.496,3.07,94.9,,database,22.9,79.7,94.9,6.9,70,77.0,54.1,1132
CHEMBL382914,CCNc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,AKT1,escape_route,scout1,163.0,0.0,0.376,3.13,97.5,,database,26.0,67.0,97.5,18.2,70,76.3,54.1,1133
CHEMBL541110,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)nn1.Cl,MAP2K1,sensitive,scout1,90.0,0.0,0.238,3.89,84.8,,database,34.5,72.8,84.8,10.4,70,67.9,54.0,1134
CHEMBL4240977,CC(C)(C)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout1,152.0,0.0,0.757,2.32,100.0,,database,27.0,67.8,100.0,8.1,70,85.3,54.0,1135
CHEMBL105765,O=C(CCCCCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,resistant,scout1,250.0,0.0,0.464,2.87,94.3,,database,19.9,75.0,94.3,19.9,70,79.2,54.0,1136
CHEMBL335198,NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)O)cc3)nc12,PARP1,resistant,scout1,290.0,0.0,0.682,1.98,100.0,,database,17.7,71.0,100.0,17.7,70,89.1,53.7,1137
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,PIK3CB,escape_route,scout1,141.0,0.0,0.393,2.72,87.9,,database,28.1,68.7,87.9,19.7,70,80.9,53.7,1138
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,PIK3CB,escape_route,scout1,141.0,0.0,0.393,2.72,87.9,,database,28.1,68.7,87.9,19.7,70,80.9,53.7,1139
CHEMBL541133,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)c1nc(-c2cnc3ccc(Cl)cn23)cs1.Cl,PIK3CB,escape_route,scout1,170.0,0.0,0.319,2.95,96.4,,database,25.4,66.4,96.4,17.8,70,78.3,53.6,1140
CHEMBL449084,COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CCCC3)cc1,PARP1,resistant,scout1,300.0,0.0,0.686,2.36,100.0,,database,17.3,70.0,100.0,17.3,70,84.9,53.0,1141
CHEMBL220574,O=C(N[C@@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,150.0,0.0,0.328,3.12,96.6,,database,27.2,68.0,96.6,8.2,70,76.4,53.0,1142
CHEMBL315788,COc1ccc(-c2nn(CC3CCCCC3)c(C(=O)O)c2Cc2cc3c(cc2Cl)OCO3)cc1,CHEK2,resistant,scout1,178.0,0.0,0.457,2.66,89.1,,database,24.7,65.8,89.1,24.7,70,81.6,53.0,1143
CHEMBL385543,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)s1,KRAS,escape_route,scout1,190.0,0.0,0.556,3.62,100.0,,database,23.8,64.8,100.0,16.7,70,70.9,52.9,1144
CHEMBL205415,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(/C=C/c2ccncc2)c1,AKT1,escape_route,scout1,278.0,0.0,0.474,2.89,100.0,,database,18.3,72.2,100.0,12.8,70,79.0,52.9,1145
CHEMBL146794,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCOCc1ccc(O)c(C(N)=O)c1,AR,sensitive,scout1,77.0,0.0,0.352,2.98,72.0,,database,36.7,73.8,72.0,11.0,70,78.0,52.9,1146
CHEMBL11115,COc1ccc(CC2=C(c3ccc4c(c3)OCO4)C(=O)OC2(O)c2ccc(OC)cc2)cc1,CHEK2,resistant,scout1,220.0,0.0,0.576,2.95,100.0,,database,21.7,62.4,100.0,21.7,70,78.3,52.8,1147
CHEMBL247434,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)C(F)(F)O3)ccn1,BRAF,escape_route,scout1,192.0,0.0,0.445,3.12,98.9,,database,23.7,64.6,98.9,16.6,70,76.4,52.8,1148
CHEMBL1980407,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,CDK4,sensitive,scout1,158.49,0.0,0.372,3.16,97.4,,database,26.4,67.3,97.4,7.9,70,76.0,52.7,1149
CHEMBL383254,NCC(c1ccccc1)c1cncc(/C=C/c2ccncc2)c1,AKT1,escape_route,scout1,284.0,0.0,0.781,2.83,100.0,,database,18.0,71.6,100.0,12.6,70,79.7,52.7,1150
CHEMBL267940,C=CCC1Oc2cccc(C=C)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,AR,sensitive,scout1,239.0,0.0,0.633,3.67,97.7,,database,20.5,76.1,97.7,6.2,70,70.3,52.7,1151
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,sensitive,scout1,260.0,0.0,0.548,2.83,100.0,,database,19.3,74.0,100.0,5.8,70,79.7,52.6,1152
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,sensitive,scout1,260.0,0.0,0.548,2.83,100.0,,database,19.3,74.0,100.0,5.8,70,79.7,52.6,1153
CHEMBL381610,N[C@H](COc1cncc(/C=C/c2ccnc(NCc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,147.0,0.0,0.241,3.08,84.8,,database,27.5,68.2,84.8,19.2,70,76.9,52.5,1154
CHEMBL514046,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]21CCC(=O)O1,KRAS,escape_route,scout1,270.0,0.0,0.722,4.37,100.0,,database,18.8,73.0,100.0,13.1,70,62.6,52.5,1155
CHEMBL1766765,N#Cc1ccccc1-c1cnc(N)c(C(=O)Nc2ccccc2)n1,ATM,resistant,scout1,320.0,0.0,0.773,2.11,100.0,,database,16.3,68.0,100.0,16.3,70,87.7,52.2,1156
CHEMBL205088,COc1cc(NC(=O)CCCOc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,228.0,0.0,0.384,2.45,97.7,,database,21.2,61.8,97.7,21.2,70,83.9,52.2,1157
CHEMBL1204095,COc1ccc(O)c(C(=O)c2ccc(/C=C/[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F.Cl,AKT1,escape_route,scout1,160.0,0.0,0.395,3.59,87.9,,database,26.3,67.2,87.9,18.4,70,71.2,52.1,1158
CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,PIK3CB,escape_route,scout1,306.0,0.0,0.728,2.19,100.0,,database,17.0,69.4,100.0,11.9,70,86.8,52.1,1159
CHEMBL247423,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCOCCO)c1,BRAF,escape_route,scout1,165.0,0.0,0.304,2.66,86.1,,database,25.8,66.8,86.1,18.1,70,81.6,52.0,1160
CHEMBL422198,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCc2ccc(NC(=O)c3cc(C)on3)c(=O)n21,MAP2K1,sensitive,scout1,162.0,0.0,0.332,4.15,76.6,,database,26.1,83.8,76.6,7.8,70,65.0,52.0,1161
CHEMBL467394,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cn[nH]c5)cc43)nc2C1,PIK3CB,escape_route,scout1,298.0,0.0,0.721,3.0,100.0,,database,17.4,70.2,100.0,12.1,70,77.8,52.0,1162
CHEMBL3216005,Cl.Cl.c1cc(OCCN2CCCCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,170.0,0.0,0.344,2.81,86.9,,database,25.4,66.4,86.9,17.8,70,79.9,51.8,1163
CHEMBL336169,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccco1)Oc1ccc(F)cc1-3,AR,sensitive,scout1,258.0,0.0,0.523,2.94,95.5,,database,19.4,74.2,95.5,5.8,70,78.4,51.8,1164
CHEMBL207582,COc1cc(NC(=O)CCCc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,243.0,0.0,0.446,2.41,98.9,,database,20.3,60.6,98.9,20.3,70,84.3,51.8,1165
CHEMBL206732,N[C@H](CNc1cncc(Oc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,210.0,0.0,0.356,2.97,97.1,,database,22.4,63.2,97.1,15.7,70,78.1,51.7,1166
CHEMBL454646,CC1CNCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,CDK4,sensitive,scout1,270.0,0.0,0.749,3.75,100.0,,database,18.8,73.0,100.0,5.6,70,69.4,51.7,1167
CHEMBL212754,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout1,300.0,0.0,0.765,3.51,100.0,,database,17.3,70.0,100.0,12.1,70,72.1,51.6,1168
CHEMBL364812,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)C#Cc1ccccc1Cl,KRAS,escape_route,scout1,300.0,0.0,0.854,3.54,100.0,,database,17.3,70.0,100.0,12.1,70,71.8,51.6,1169
CHEMBL4866319,Cc1c(Cn2cccn2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,325.0,0.0,0.744,2.85,100.0,,database,16.1,67.5,100.0,16.1,70,79.4,51.6,1170
CHEMBL424850,COc1cc2c(Nc3ncc(CC(=O)NCCC(C)C)s3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,158.0,0.0,0.321,2.74,76.4,,database,26.4,67.4,76.4,26.4,70,80.7,51.6,1171
CHEMBL1213120,CC(C)n1nc(C#Cc2cccc(O)c2)c2c(N)ncnc21,PIK3CB,escape_route,scout1,316.0,0.0,0.671,2.91,100.0,,database,16.5,68.4,100.0,11.6,70,78.8,51.2,1172
CHEMBL205410,N#Cc1cccc(C[C@H](N)COc2cncc(/C=C/c3ccncc3)c2)c1,AKT1,escape_route,scout1,320.0,0.0,0.701,2.99,100.0,,database,16.3,68.0,100.0,11.4,70,77.9,51.0,1173
CHEMBL4864843,Cn1cc(Cc2ccc(F)cc2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,342.0,0.0,0.754,2.57,100.0,,database,15.4,65.8,100.0,15.4,70,82.6,51.0,1174
CHEMBL205871,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1cccc2ccccc12,AKT1,escape_route,scout1,324.0,0.0,0.502,2.86,100.0,,database,16.2,67.6,100.0,11.3,70,79.3,50.9,1175
CHEMBL208652,O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1,PIK3CA,escape_route,scout1,330.0,0.0,0.83,2.44,100.0,,database,15.9,67.0,100.0,11.1,70,84.0,50.9,1176
CHEMBL188755,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)C#Cc1ccccc1F,KRAS,escape_route,scout1,320.0,0.0,0.863,3.53,100.0,,database,16.3,68.0,100.0,11.4,70,71.9,50.7,1177
CHEMBL215897,Cc1cc(-c2ccccc2)c([C@@H](O)[C@H]2[C@@H](c3ccccc3)CC(=O)N2C)s1,KRAS,escape_route,scout1,320.0,0.0,0.711,3.49,100.0,,database,16.3,68.0,100.0,11.4,70,72.3,50.7,1178
CHEMBL68215,Oc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,339.0,0.0,0.585,2.06,100.0,,database,15.5,66.1,100.0,10.9,70,88.2,50.7,1179
CHEMBL270553,COC[C@H]1OC(=O)/C(=C/N2CCC(c3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,172.0,0.0,0.384,4.83,87.7,,database,25.2,66.2,87.7,17.7,70,57.4,50.7,1180
CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,BRAF,escape_route,scout1,191.0,0.0,0.375,3.1,87.5,,database,23.7,64.7,87.5,16.6,70,76.7,50.6,1181
CHEMBL4867202,COc1cccc(Cc2cn(C)nc2-c2cc(Cl)nc(N)n2)c1,EZH2,resistant,scout1,351.0,0.0,0.744,2.57,100.0,,database,15.0,64.9,100.0,15.0,70,82.6,50.6,1182
CHEMBL467395,Cc1nc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)c[nH]1,PIK3CB,escape_route,scout1,325.0,0.0,0.695,3.32,100.0,,database,16.1,67.5,100.0,11.3,70,74.2,50.6,1183
CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,BRAF,escape_route,scout1,191.0,0.0,0.375,3.1,87.5,,database,23.7,64.7,87.5,16.6,70,76.7,50.6,1184
CHEMBL259551,Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,MAPK1,sensitive,scout1,310.0,0.0,0.519,2.72,100.0,,database,16.8,69.0,100.0,5.0,70,80.9,50.6,1185
CHEMBL203329,N[C@H](CCc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,198.0,0.0,0.413,3.08,88.3,,database,23.2,64.2,88.3,16.2,70,76.9,50.4,1186
CHEMBL504616,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,PIK3CB,escape_route,scout1,336.0,0.0,0.651,2.92,100.0,,database,15.6,66.4,100.0,10.9,70,78.7,50.4,1187
CHEMBL538554,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)cn1.Cl,MAP2K1,sensitive,scout1,150.0,0.0,0.235,3.8,84.7,,database,27.2,68.0,84.7,8.2,70,68.9,50.3,1188
CHEMBL212862,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(Sc2ccccc2)s1,KRAS,escape_route,scout1,330.0,0.0,0.665,3.61,100.0,,database,15.9,67.0,100.0,11.1,70,71.0,50.2,1189
CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CB,escape_route,scout1,340.0,0.0,0.336,2.89,100.0,,database,15.5,66.0,100.0,10.8,70,79.0,50.2,1190
CHEMBL209159,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)cc(F)c3O)s2)S1,PIK3CA,escape_route,scout1,340.0,0.0,0.819,2.83,100.0,,database,15.5,66.0,100.0,10.8,70,79.7,50.2,1191
CHEMBL384575,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,AURKA,resistant,scout1,354.0,0.0,0.571,3.02,100.0,,database,14.9,64.6,100.0,14.9,70,77.6,50.2,1192
CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CB,escape_route,scout1,340.0,0.0,0.336,2.89,100.0,,database,15.5,66.0,100.0,10.8,70,79.0,50.2,1193
CHEMBL286684,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NCCC3,AR,sensitive,scout1,317.0,0.0,0.77,2.81,100.0,,database,16.5,68.3,100.0,4.9,70,79.9,50.2,1194
CHEMBL155396,CCCCCC[S+]([O-])CC(=O)C(F)(F)F,FOLH1,other,scout1,309.03,0.0,0.51,3.92,100.0,,database,16.8,69.1,100.0,5.0,70,67.6,50.0,1195
