chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,herg_alerts,herg_risk,brenk_alerts,mutagenicity_risk,cyp_2d6_risk,cyp_3a4_risk,reactive_alerts,tox_score,offtarget_flags,n_offtarget_flags,selectivity_score,score_tox,score_selectivity_new,score_rebalanced,rank_new
CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,PIK3CA,escape_route,scout1,120.0,0.0,0.676,4.66,100.0,,database,30.4,88.0,100.0,21.3,70,59.3,60.8,1000,0,medium,1,medium,low,low,1,70,[],0,100,70,100,61.0,1048
CHEMBL153177,CCCCCC[Se]CC(=O)C(F)(F)F,FOLH1,other,scout1,100.0,0.0,0.515,3.23,100.0,,database,33.0,90.0,100.0,9.9,70,75.2,61.1,982,0,medium,1,medium,low,low,1,70,[],0,100,70,100,61.0,1049
CHEMBL388480,c1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,PIK3CA,escape_route,scout1,160.0,0.0,0.561,2.42,100.0,,database,26.3,84.0,100.0,18.4,70,84.2,59.3,1036,0,medium,0,low,high,low,0,75,[],0,100,75,100,60.9,1050
CHEMBL405230,COC[C@H]1OC(=O)/C(=C/N2CCC(N3CCCCC3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,63.0,0.0,0.36,4.94,87.2,,database,39.6,75.0,87.2,27.7,70,56.2,58.5,1049,0,medium,1,medium,low,low,1,70,[],0,100,70,100,60.8,1051
CHEMBL90884,CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)CCCc1ccccc1,CD274,immune,scout1,100.0,0.0,0.259,3.22,75.2,,database,33.0,90.0,75.2,9.9,70,75.3,56.2,1090,1,medium,0,low,low,low,0,85,[],0,100,85,100,60.8,1052
CHEMBL200847,COC(=O)CCc1c(C)[nH]c(/C=C2\C(=O)Nc3cc(-c4ccc(O)c(OC)c4)ccc32)c1C,CHEK1,resistant,scout1,75.0,0.0,0.379,2.67,97.6,,database,37.1,74.0,97.6,37.1,70,81.4,62.3,879,1,medium,1,medium,low,low,1,70,"['hERG_channel', 'dopamine_D2']",2,70,70,70,60.8,1053
CHEMBL2426383,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(C)cc2)cc1,CDK6,sensitive,scout1,43.0,0.0,0.427,2.07,98.5,,database,45.1,76.6,98.5,13.5,70,88.1,62.3,882,1,high,1,medium,low,low,1,55,[],0,100,55,100,60.8,1054
CHEMBL27684,O=C1c2cccc3c2c(cc2ccoc23)C(=O)N1CCNCCCNCCN1C(=O)c2cccc3c2c(cc2ccoc23)C1=O,MAP2K1,sensitive,scout1,44.0,0.0,0.167,3.19,83.3,,database,44.8,76.5,83.3,13.4,70,75.7,58.5,1048,0,high,0,low,low,low,0,70,[],0,100,70,100,60.8,1055
CHEMBL267231,C=CCC1Oc2cccc(OC(F)F)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,AR,sensitive,scout1,96.3,0.0,0.606,3.57,97.1,,database,33.5,90.4,97.1,10.1,70,71.4,60.7,1008,1,high,0,low,low,low,0,70,[],0,100,70,100,60.7,1056
CHEMBL335198,NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)O)cc3)nc12,PARP1,resistant,scout1,290.0,0.0,0.682,1.98,100.0,,database,17.7,71.0,100.0,17.7,70,89.1,53.7,1137,0,low,0,low,low,low,0,100,[],0,100,100,100,60.7,1057
CHEMBL373252,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)cc2C)ccc1O,CHEK1,resistant,scout1,120.0,0.0,0.602,2.53,100.0,,database,30.4,88.0,100.0,30.4,70,83.0,63.3,813,1,medium,1,medium,low,low,1,70,"['hERG_channel', 'dopamine_D2']",2,70,70,70,60.5,1058
CHEMBL3355072,C[C@@H]1Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c2CN1c1ccnc2[nH]ccc12,ATM,resistant,scout1,130.0,0.0,0.564,3.48,100.0,,database,29.2,69.6,100.0,29.2,70,72.4,57.7,1065,0,medium,0,low,high,low,0,75,[],0,100,75,100,60.5,1059
CHEMBL220272,O=C(NOCc1ccccc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,170.0,0.0,0.42,2.55,100.0,,database,25.4,83.0,100.0,7.6,70,82.8,57.2,1072,0,medium,0,low,low,low,0,85,[],0,100,85,100,60.3,1060
CHEMBL172921,CCCC(=O)NCC(=O)C(CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,81.0,0.0,0.255,3.38,75.1,,database,36.0,91.9,75.1,10.8,70,73.6,57.6,1066,0,medium,0,low,high,low,0,75,[],0,100,75,100,60.3,1061
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,110.0,0.0,0.294,2.31,85.9,,database,31.6,71.2,85.9,31.6,70,85.4,57.0,1078,1,high,0,low,low,low,0,70,[],0,100,70,100,60.2,1062
CHEMBL2426399,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc1,CDK6,sensitive,scout1,50.0,0.0,0.452,2.02,99.0,,database,42.9,76.0,99.0,12.9,70,88.7,61.5,963,1,high,1,medium,low,low,1,55,[],0,100,55,100,60.1,1063
CHEMBL77475,CC(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C=O)CC(=O)O)C(C)C,CD274,immune,scout1,120.0,0.0,0.224,3.74,74.5,,database,30.4,88.0,74.5,9.1,70,69.6,54.4,1128,1,low,0,low,low,low,0,100,['dopamine_D2'],1,85,100,85,60.1,1064
CHEMBL2113247,C[C@@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2[C@@H]1CCC(F)(F)F,AR,sensitive,scout1,82.0,0.0,0.684,4.08,98.7,,database,35.8,91.8,98.7,10.8,70,65.8,61.8,936,1,high,0,low,high,low,0,60,[],0,100,60,100,60.0,1065
CHEMBL247798,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,BRAF,escape_route,scout1,122.0,0.0,0.408,2.86,98.2,,database,30.2,70.2,98.2,21.1,70,79.3,56.9,1083,0,medium,0,low,high,low,0,75,[],0,100,75,100,59.8,1066
CHEMBL177538,CCCS(=O)(=O)NCCCOc1nc(C2CC2)nc(NS(=O)(=O)c2ccc(C(C)C)cn2)c1Oc1ccccc1OC,CHEK2,resistant,scout1,69.18,0.0,0.218,3.04,69.4,,database,38.3,74.5,69.4,38.3,70,77.3,57.1,1075,0,high,0,low,high,low,0,60,[],0,100,60,100,59.8,1067
CHEMBL3215760,Cl.Cl.c1cc(OCCN2CCSCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,79.0,0.0,0.344,2.98,86.9,,database,36.4,73.7,86.9,25.5,70,78.0,57.9,1062,0,medium,0,low,high,low,0,75,['muscarinic'],1,85,75,85,59.8,1068
CHEMBL2426387,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,CDK6,sensitive,scout1,42.0,0.0,0.392,2.08,87.8,,database,45.4,76.6,87.8,13.6,70,88.0,60.3,1018,1,high,1,medium,low,low,1,55,[],0,100,55,100,59.8,1069
CHEMBL378999,N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,PIK3CA,escape_route,scout1,220.0,0.0,0.826,2.65,100.0,,database,21.7,78.0,100.0,15.2,70,81.7,55.9,1095,0,low,1,medium,low,low,1,85,[],0,100,85,100,59.7,1070
CHEMBL1966204,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(F)cc1,CDK4,sensitive,scout1,125.89,0.0,0.451,2.28,99.0,,database,29.7,69.9,99.0,8.9,70,85.8,55.3,1101,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.7,1071
CHEMBL378528,O=C1NC(=O)/C(=C/c2ccc(-c3ccccn3)o2)S1,PIK3CA,escape_route,scout1,185.0,0.0,0.851,2.46,100.0,,database,24.2,81.5,100.0,16.9,70,83.8,57.9,1063,0,low,1,medium,high,low,1,75,[],0,100,75,100,59.7,1072
CHEMBL215923,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(-c2ccc(F)cc2)s1,KRAS,escape_route,scout1,120.0,0.0,0.667,3.47,100.0,,database,30.4,70.4,100.0,21.3,70,72.6,57.0,1077,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,59.7,1073
CHEMBL27372,CCC1CCN(C=O)c2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,137.0,0.0,0.855,3.68,100.0,,database,28.5,86.3,100.0,8.5,70,70.2,58.4,1051,0,medium,0,low,high,low,0,75,[],0,100,75,100,59.6,1074
CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,resistant,scout1,237.0,0.0,0.632,3.33,100.0,,database,20.6,76.3,100.0,20.6,70,74.1,55.6,1098,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.6,1075
CHEMBL4580787,CN(C)C/C=C/C(=O)Nc1cccc(S(=O)(=O)N2CCC(NC(=O)c3n[nH]cc3NC(=O)c3c(Cl)cc(Cl)cc3Cl)CC2)c1,ATR,resistant,scout1,88.0,0.0,0.233,3.16,69.7,,database,34.8,73.0,69.7,34.8,70,76.0,55.2,1111,1,medium,1,medium,low,low,1,70,[],0,100,70,100,59.6,1076
CHEMBL247793,CCNC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,escape_route,scout1,90.0,0.0,0.408,2.55,98.2,,database,34.5,72.8,98.2,24.2,70,82.8,59.5,1029,1,high,0,low,high,low,0,60,[],0,100,60,100,59.6,1077
CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,resistant,scout1,237.0,0.0,0.632,3.33,100.0,,database,20.6,76.3,100.0,20.6,70,74.1,55.6,1099,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.6,1078
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1124,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.5,1079
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1119,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.5,1080
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1126,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.5,1081
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1120,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.5,1082
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1121,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.5,1083
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1122,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.5,1084
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1123,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.5,1085
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1108,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.4,1086
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1105,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.4,1087
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1106,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.4,1088
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1107,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.4,1089
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1104,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.4,1090
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1102,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.4,1091
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1109,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.4,1092
CHEMBL384399,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccn2)s1,KRAS,escape_route,scout1,150.0,0.0,0.765,3.5,100.0,,database,27.2,85.0,100.0,19.0,70,72.2,59.4,1034,0,medium,0,low,high,low,0,75,['dopamine_D2'],1,85,75,85,59.3,1093
CHEMBL220110,O=C(c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)N1CCCC1,MAPK1,sensitive,scout1,200.0,0.0,0.758,2.45,100.0,,database,23.1,80.0,100.0,6.9,70,83.9,55.7,1096,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.3,1094
CHEMBL203275,N[C@H](COc1cncc(/C=C/c2ccnc(NC3CC3)c2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,69.0,0.0,0.363,3.15,97.3,,database,38.3,74.5,97.3,26.8,70,76.1,60.9,995,0,high,0,low,high,low,0,60,['serotonin_5HT2'],1,85,60,85,59.3,1095
CHEMBL221109,O=C(NCc1ccncc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,160.0,0.0,0.49,2.49,100.0,,database,26.3,84.0,100.0,7.9,70,83.4,57.7,1064,0,medium,0,low,high,low,0,75,[],0,100,75,100,59.3,1096
CHEMBL2181114,C=C1C(=O)OCC1(C(=O)OCC)C(=O)OCC,ATM,resistant,scout1,250.0,0.0,0.303,3.13,100.0,,database,19.9,75.0,100.0,19.9,70,76.3,55.0,1114,0,low,1,medium,low,low,1,85,[],0,100,85,100,59.3,1097
CHEMBL172040,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN(C)Cc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,58.0,0.0,0.218,3.39,74.4,,database,40.8,75.4,74.4,12.2,70,73.4,55.0,1115,0,medium,0,low,high,low,0,75,[],0,100,75,100,59.2,1098
CHEMBL3698663,C[C@H](C1CCCCC1)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,CDK6,sensitive,scout1,61.0,0.0,0.451,3.39,99.0,,database,40.1,75.1,99.0,12.0,70,73.4,59.6,1027,0,high,0,low,high,low,0,60,[],0,100,60,100,59.2,1099
CHEMBL146794,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCOCc1ccc(O)c(C(N)=O)c1,AR,sensitive,scout1,77.0,0.0,0.352,2.98,72.0,,database,36.7,73.8,72.0,11.0,70,78.0,52.9,1146,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.2,1100
CHEMBL496332,COCC(O)Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,PIK3CB,escape_route,scout1,222.0,0.0,0.572,3.6,100.0,,database,21.6,77.8,100.0,15.1,70,71.1,55.2,1110,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.1,1101
CHEMBL31400,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,MAP2K1,sensitive,scout1,70.0,0.0,0.246,2.45,84.9,,database,38.1,74.4,84.9,11.4,70,83.9,56.4,1087,0,high,0,low,low,low,0,70,[],0,100,70,100,59.1,1102
CHEMBL315788,COc1ccc(-c2nn(CC3CCCCC3)c(C(=O)O)c2Cc2cc3c(cc2Cl)OCO3)cc1,CHEK2,resistant,scout1,178.0,0.0,0.457,2.66,89.1,,database,24.7,65.8,89.1,24.7,70,81.6,53.0,1143,0,medium,0,low,low,low,0,85,[],0,100,85,100,59.0,1103
CHEMBL406237,COC[C@H]1OC(=O)/C(=C/N2CCN(Cc3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,87.0,0.0,0.369,4.76,87.4,,database,35.0,73.0,87.4,24.5,70,58.2,56.3,1089,0,medium,1,medium,low,low,1,70,[],0,100,70,100,59.0,1104
CHEMBL297089,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O,MAP2K1,sensitive,scout1,33.0,0.0,0.197,3.49,68.9,,database,48.9,77.4,68.9,14.7,70,72.3,57.1,1074,0,medium,1,medium,high,low,1,60,[],0,100,60,100,59.0,1105
CHEMBL247435,CNC(=O)c1cc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)O4)cnn2C)ccn1,BRAF,escape_route,scout1,199.0,0.0,0.534,2.82,100.0,,database,23.1,80.1,100.0,16.2,70,79.8,56.9,1082,0,medium,0,low,high,low,0,75,[],0,100,75,100,59.0,1106
CHEMBL1922219,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,CDK4,sensitive,scout1,107.0,0.0,0.561,3.43,100.0,,database,32.0,89.3,100.0,9.6,70,73.0,60.5,1012,0,high,0,low,high,low,0,60,[],0,100,60,100,59.0,1107
CHEMBL381075,Nc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,AKT1,escape_route,scout1,121.0,0.0,0.45,3.1,100.0,,database,30.3,87.9,100.0,21.2,70,76.7,61.6,953,0,high,0,low,high,low,0,60,['serotonin_5HT2'],1,85,60,85,58.8,1108
CHEMBL27945,CCC1CCN(C)c2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,158.0,0.0,0.853,3.4,100.0,,database,26.4,84.2,100.0,7.9,70,73.3,57.3,1070,0,medium,0,low,high,low,0,75,[],0,100,75,100,58.8,1109
CHEMBL4240977,CC(C)(C)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout1,152.0,0.0,0.757,2.32,100.0,,database,27.0,67.8,100.0,8.1,70,85.3,54.0,1135,0,medium,0,low,low,low,0,85,[],0,100,85,100,58.7,1110
CHEMBL201263,COc1cc2c(Nc3ncc(CNC(=O)c4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,AURKA,resistant,scout1,111.0,0.0,0.21,2.76,74.2,,database,31.5,71.1,74.2,31.5,70,80.4,54.3,1129,0,high,0,low,low,low,0,70,[],0,100,70,100,58.7,1111
CHEMBL424850,COc1cc2c(Nc3ncc(CC(=O)NCCC(C)C)s3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,158.0,0.0,0.321,2.74,76.4,,database,26.4,67.4,76.4,26.4,70,80.7,51.6,1171,0,medium,0,low,low,low,0,85,[],0,100,85,100,58.6,1112
CHEMBL174395,CCC(C(=O)NC(CC(=O)O)C(=O)CNC(C)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,117.0,0.0,0.3,3.34,76.0,,database,30.7,88.3,76.0,9.2,70,74.0,55.1,1113,0,medium,0,low,high,low,0,75,[],0,100,75,100,58.4,1113
CHEMBL381328,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1ccc2ccccc2c1,AKT1,escape_route,scout1,146.0,0.0,0.502,2.86,100.0,,database,27.6,85.4,100.0,19.3,70,79.3,60.0,1024,0,medium,0,low,high,low,0,75,"['hERG_channel', 'dopamine_D2']",2,70,75,70,58.3,1114
CHEMBL215525,CN(C)c1cccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C)s2)c1,KRAS,escape_route,scout1,150.0,0.0,0.677,3.55,100.0,,database,27.2,68.0,100.0,19.0,70,71.7,55.1,1112,1,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,58.2,1115
CHEMBL247797,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1,BRAF,escape_route,scout1,154.0,0.0,0.381,2.71,97.6,,database,26.8,67.7,97.6,18.8,70,81.0,54.8,1118,0,medium,0,low,high,low,0,75,[],0,100,75,100,58.2,1116
CHEMBL220574,O=C(N[C@@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,150.0,0.0,0.328,3.12,96.6,,database,27.2,68.0,96.6,8.2,70,76.4,53.0,1142,0,medium,0,low,low,low,0,85,[],0,100,85,100,58.0,1117
CHEMBL377152,COC(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c(O)c1,PIK3CA,escape_route,scout1,210.0,0.0,0.651,2.53,100.0,,database,22.4,79.0,100.0,15.7,70,83.0,56.5,1086,0,medium,1,medium,low,low,1,70,[],0,100,70,100,58.0,1118
CHEMBL205088,COc1cc(NC(=O)CCCOc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,228.0,0.0,0.384,2.45,97.7,,database,21.2,61.8,97.7,21.2,70,83.9,52.2,1157,0,medium,0,low,low,low,0,85,[],0,100,85,100,58.0,1119
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,PIK3CB,escape_route,scout1,141.0,0.0,0.393,2.72,87.9,,database,28.1,68.7,87.9,19.7,70,80.9,53.7,1138,0,medium,0,low,high,low,0,75,[],0,100,75,100,57.9,1120
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,PIK3CB,escape_route,scout1,141.0,0.0,0.393,2.72,87.9,,database,28.1,68.7,87.9,19.7,70,80.9,53.7,1139,0,medium,0,low,high,low,0,75,[],0,100,75,100,57.9,1121
CHEMBL207496,N[C@H](COc1cncc2nc(-c3ccncc3)ccc12)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,190.0,0.0,0.451,2.98,100.0,,database,23.8,81.0,100.0,16.7,70,78.0,57.3,1069,0,medium,0,low,high,low,0,75,['serotonin_5HT2'],1,85,75,85,57.8,1122
CHEMBL384404,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1,KRAS,escape_route,scout1,160.0,0.0,0.675,3.51,100.0,,database,26.3,67.2,100.0,18.4,70,72.1,54.5,1125,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,57.8,1123
CHEMBL360217,CN1C(=O)C[C@H](c2ccc(O)cc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout1,220.0,0.0,0.715,3.45,100.0,,database,21.7,78.0,100.0,15.2,70,72.8,55.4,1100,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,57.8,1124
CHEMBL207582,COc1cc(NC(=O)CCCc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,243.0,0.0,0.446,2.41,98.9,,database,20.3,60.6,98.9,20.3,70,84.3,51.8,1165,0,medium,0,low,low,low,0,85,[],0,100,85,100,57.6,1125
CHEMBL247424,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCn2ccnc2)c1,BRAF,escape_route,scout1,101.0,0.0,0.261,2.74,85.2,,database,32.9,71.9,85.2,23.0,70,80.7,55.9,1094,1,high,0,low,high,low,0,60,[],0,100,60,100,57.5,1126
CHEMBL1766765,N#Cc1ccccc1-c1cnc(N)c(C(=O)Nc2ccccc2)n1,ATM,resistant,scout1,320.0,0.0,0.773,2.11,100.0,,database,16.3,68.0,100.0,16.3,70,87.7,52.2,1156,0,medium,0,low,low,low,0,85,[],0,100,85,100,57.4,1127
