chembl_id,name,smiles,target_gene,population_target,source,activity_nM,mw,logp,qed,sa_score,admet_score,est_emax_s,est_emax_r,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synthesizability,score_overall,rank
,,CNC(=O)Nc1ccc(-c2nc(N3CCSCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout2,,543.7,4.03,0.376,4.9,87.5,0.001752,0.002628,bioisostere,29.2,72.0,87.5,31.5,100,56.7,56.8,1548
CHEMBL364812,CHEMBL364812,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)C#Cc1ccccc1Cl,KRAS,escape_route,scout1,300.0,0.0,0.0,0.854,3.54,100.0,0.001523,0.002284,database_search,25.4,70.0,100.0,27.4,80,71.8,56.8,1549
,,CNc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(C(=O)OC)c(C)n3C)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,,504.5,3.15,0.513,4.6,90.3,0.005064999999999999,0.0007597499999999999,bioisostere,38.8,72.0,90.3,7.6,100,60.0,56.8,1550
CHEMBL172040,CHEMBL172040,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN(C)Cc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,58.0,0.0,0.0,0.218,3.39,74.4,0.002796,0.002796,database_search,37.3,75.4,74.4,28.0,80,73.4,56.8,1551
,,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC(C)C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout2,,494.6,5.13,0.365,4.6,87.3,0.00173,0.0025949999999999997,r_group,28.8,72.0,87.3,31.1,100,60.0,56.8,1552
,,CNc1c(OC)cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(C(=O)OC)c(C)n3C)[nH]c2c1OC,MAP2K1,sensitive,scout2,,504.5,3.15,0.513,4.6,90.3,0.005064999999999999,0.0007597499999999999,bioisostere,38.8,72.0,90.3,7.6,100,60.0,56.8,1553
CHEMBL2143829,CHEMBL2143829,COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC,ATM,resistant,scout1,400.0,0.0,0.0,0.594,2.51,100.0,0.000699,0.003495,database_search,28.0,60.0,100.0,34.9,80,83.2,56.8,1554
CHEMBL110681,CHEMBL110681,CN(CC(=O)c1ccc2ccccc2c1)C(=O)CCn1c2c(c(=O)[nH]c1=O)CCCC2,PARP1,resistant,scout1,400.0,0.0,0.0,0.621,2.52,100.0,0.000699,0.003495,database_search,28.0,60.0,100.0,34.9,80,83.1,56.8,1555
,,CC1(S(N)(=O)=O)CCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CC1,CDK6,sensitive,scout2,,521.7,2.69,0.361,4.6,77.2,0.004305,0.00064575,r_group,33.0,90.0,77.2,6.5,100,60.0,56.8,1556
,,CNc1c(OC)c(OC)cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(C(=O)OC)c(C)n3C)[nH]c12,MAP2K1,sensitive,scout2,,504.5,3.15,0.513,4.6,90.3,0.005064999999999999,0.0007597499999999999,bioisostere,38.8,72.0,90.3,7.6,100,60.0,56.8,1557
,,CC1(C(=O)O)CCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CC1,CDK6,sensitive,scout2,,486.6,3.73,0.387,4.5,97.7,0.004435000000000001,0.00066525,r_group,34.0,72.0,97.7,6.7,100,61.1,56.8,1558
,,CO[C@@H]1[C@H](NC(C)C)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout2,,494.6,5.13,0.365,4.6,87.3,0.00173,0.0025949999999999997,r_group,28.8,72.0,87.3,31.1,100,60.0,56.8,1559
CHEMBL4240977,CHEMBL4240977,CC(C)(C)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout1,152.0,0.0,0.0,0.757,2.32,100.0,0.004545,0.000682,database_search,34.8,67.8,100.0,6.8,80,85.3,56.7,1560
,,CC[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout2,,407.5,6.43,0.338,3.9,86.8,0.0016760000000000002,0.002514,r_group,27.9,72.0,86.8,30.2,100,67.8,56.7,1561
CHEMBL324470,CHEMBL324470,CCCCC(C(=O)N[C@@H](CC(=O)O)C(=O)COc1ccccc1)n1cncc(NC(=O)c2cccc3ccccc23)c1=O,CD274,immune,scout1,46.0,0.0,0.0,0.201,3.41,69.0,0.002922,0.002922,database_search,39.0,76.3,69.0,29.2,80,73.2,56.6,1562
,,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OF)CC4)c3n2)cc1)Nc1cccnc1,MTOR,escape_route,scout2,,561.6,4.03,0.37,5.1,87.4,0.00174,0.00261,r_group,29.0,72.0,87.4,31.3,100,54.4,56.6,1563
CHEMBL1213120,CHEMBL1213120,CC(C)n1nc(C#Cc2cccc(O)c2)c2c(N)ncnc21,PIK3CB,escape_route,scout1,316.0,0.0,0.0,0.671,2.91,100.0,0.0015,0.00225,database_search,25.0,68.4,100.0,27.0,80,78.8,56.6,1564
,,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OF)CC4)c3n2)cc1,MTOR,escape_route,scout2,,561.6,4.03,0.37,5.1,87.4,0.00174,0.00261,r_group,29.0,72.0,87.4,31.3,100,54.4,56.6,1565
,,Cl.F.O=C(N[C@H](CO)c1ccoc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout2,,453.3,4.36,0.348,3.8,97.0,0.00424,0.000636,bioisostere,32.5,72.0,97.0,6.4,100,68.9,56.6,1566
,,Cl.O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2n[nH]cc2-c2ccoc2)c[nH]1,MAPK1,sensitive,scout2,,451.3,4.34,0.35,3.8,97.0,0.00425,0.0006375,bioisostere,32.6,72.0,97.0,6.4,100,68.9,56.6,1567
,,CCOc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)OC)c35)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,,505.5,3.5,0.492,4.6,89.8,0.00496,0.000744,r_group,38.0,72.0,89.8,7.4,100,60.0,56.5,1568
CHEMBL379218,CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,sensitive,scout1,260.0,0.0,0.0,0.548,2.83,100.0,0.003963,0.000594,database_search,30.4,74.0,100.0,5.9,80,79.7,56.5,1569
,,c1ccc2c(C[C@@H](COc3cncc(-c4ccc5cnccc5c4)c3)C3CC3)c[nH]c2c1,AKT1,escape_route,scout2,,419.5,6.43,0.331,4.0,86.6,0.001662,0.002493,r_group,27.7,72.0,86.6,29.9,100,66.7,56.5,1570
,,CCOC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,505.5,3.5,0.492,4.6,89.8,0.00496,0.000744,r_group,38.0,72.0,89.8,7.4,100,60.0,56.5,1571
CHEMBL379218,CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,sensitive,scout1,260.0,0.0,0.0,0.548,2.83,100.0,0.003963,0.000594,database_search,30.4,74.0,100.0,5.9,80,79.7,56.5,1572
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C2CC2)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,,505.5,3.65,0.49,4.6,89.8,0.00495,0.0007425,r_group,38.0,72.0,89.8,7.4,100,60.0,56.5,1573
,,CCc1[nH]c2c(c1C(=O)OC)[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,505.5,3.36,0.493,4.6,89.9,0.004965,0.00074475,r_group,38.1,72.0,89.9,7.4,100,60.0,56.5,1574
,,CCOc1c(OC)c(OC)cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)OC)c35)[nH]c12,MAP2K1,sensitive,scout2,,505.5,3.5,0.492,4.6,89.8,0.00496,0.000744,r_group,38.0,72.0,89.8,7.4,100,60.0,56.5,1575
,,CCOc1c(OC)cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)OC)c35)[nH]c2c1OC,MAP2K1,sensitive,scout2,,505.5,3.5,0.492,4.6,89.8,0.00496,0.000744,r_group,38.0,72.0,89.8,7.4,100,60.0,56.5,1576
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC(C)C)c2[nH]1,MAP2K1,sensitive,scout2,,507.5,4.04,0.483,4.6,89.7,0.004915,0.00073725,r_group,37.7,72.0,89.7,7.4,100,60.0,56.4,1577
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC3CC3)c2[nH]1,MAP2K1,sensitive,scout2,,505.5,3.8,0.489,4.6,89.8,0.004945,0.0007417499999999999,r_group,37.9,72.0,89.8,7.4,100,60.0,56.4,1578
,,COc1cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]c(C(=O)OC5CC5)cc34)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,,505.5,3.8,0.489,4.6,89.8,0.004945,0.0007417499999999999,r_group,37.9,72.0,89.8,7.4,100,60.0,56.4,1579
CHEMBL205410,CHEMBL205410,N#Cc1cccc(C[C@H](N)COc2cncc(/C=C/c3ccncc3)c2)c1,AKT1,escape_route,scout1,320.0,0.0,0.0,0.701,2.99,100.0,0.001495,0.002242,database_search,24.9,68.0,100.0,26.9,80,77.9,56.4,1580
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC3CC3)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,,505.5,3.8,0.489,4.6,89.8,0.004945,0.0007417499999999999,r_group,37.9,72.0,89.8,7.4,100,60.0,56.4,1581
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC(C)C)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,,507.5,4.04,0.483,4.6,89.7,0.004915,0.00073725,r_group,37.7,72.0,89.7,7.4,100,60.0,56.4,1582
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC3CC3)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,,505.5,3.8,0.489,4.6,89.8,0.004945,0.0007417499999999999,r_group,37.9,72.0,89.8,7.4,100,60.0,56.4,1583
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C(C)C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,,507.5,3.9,0.485,4.6,89.7,0.004925,0.0007387499999999999,r_group,37.8,72.0,89.7,7.4,100,60.0,56.4,1584
CHEMBL208652,CHEMBL208652,O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1,PIK3CA,escape_route,scout1,330.0,0.0,0.0,0.83,2.44,100.0,0.001481,0.002222,database_search,24.7,67.0,100.0,26.7,80,84.0,56.4,1585
,,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC(C)C)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,,507.5,4.04,0.483,4.6,89.7,0.004915,0.00073725,r_group,37.7,72.0,89.7,7.4,100,60.0,56.4,1586
,,CNC(=S)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout2,,543.7,3.48,0.352,4.9,87.0,0.001704,0.0025559999999999997,bioisostere,28.4,72.0,87.0,30.7,100,56.7,56.4,1587
,,COc1cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]c(C(=O)OC(C)C)cc34)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,,507.5,4.04,0.483,4.6,89.7,0.004915,0.00073725,r_group,37.7,72.0,89.7,7.4,100,60.0,56.4,1588
,,Cl.F.O=C(N[C@H](CO)c1ccncc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout2,,464.3,4.16,0.344,3.9,96.9,0.00422,0.000633,bioisostere,32.4,72.0,96.9,6.3,100,67.8,56.4,1589
,,Cl.O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2n[nH]cc2-c2ccncc2)c[nH]1,MAPK1,sensitive,scout2,,462.3,4.14,0.346,3.9,96.9,0.00423,0.0006345,bioisostere,32.4,72.0,96.9,6.3,100,67.8,56.4,1590
CHEMBL297089,CHEMBL297089,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O,MAP2K1,sensitive,scout1,33.0,0.0,0.0,0.197,3.49,68.9,0.006204,0.000931,database_search,47.6,77.4,68.9,9.3,80,72.3,56.4,1591
,,CN[C@@H]1C[C@H]2O[C@@](C(F)(F)F)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout2,,520.5,4.9,0.348,4.8,87.0,0.001696,0.002544,r_group,28.3,72.0,87.0,30.5,100,57.8,56.3,1592
,,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OCl)CC4)c3n2)cc1,MTOR,escape_route,scout2,,578.0,4.3,0.355,5.1,87.1,0.0017100000000000001,0.002565,r_group,28.5,72.0,87.1,30.8,100,54.4,56.3,1593
CHEMBL267940,CHEMBL267940,C=CCC1Oc2cccc(C=C)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,AR,sensitive,scout1,239.0,0.0,0.0,0.633,3.67,97.7,0.004054,0.000608,database_search,31.1,76.1,97.7,6.1,80,70.3,56.3,1594
CHEMBL68215,CHEMBL68215,Oc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,339.0,0.0,0.0,0.585,2.06,100.0,0.00147,0.002205,database_search,24.5,66.1,100.0,26.5,80,88.2,56.3,1595
,,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OCl)CC4)c3n2)cc1)Nc1cccnc1,MTOR,escape_route,scout2,,578.0,4.3,0.355,5.1,87.1,0.0017100000000000001,0.002565,r_group,28.5,72.0,87.1,30.8,100,54.4,56.3,1596
CHEMBL205871,CHEMBL205871,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1cccc2ccccc12,AKT1,escape_route,scout1,324.0,0.0,0.0,0.502,2.86,100.0,0.001489,0.002234,database_search,24.8,67.6,100.0,26.8,80,79.3,56.3,1597
,,Cl.F.O=C(N[C@H](CO)c1ccsc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout2,,469.4,4.82,0.326,3.8,96.5,0.00413,0.0006194999999999999,bioisostere,31.7,72.0,96.5,6.2,100,68.9,56.2,1598
,,COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)OC4CC4)c35)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,,517.5,3.64,0.479,4.8,89.6,0.004895,0.00073425,r_group,37.5,72.0,89.6,7.3,100,57.8,56.2,1599
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC5CC5)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,517.5,3.64,0.479,4.8,89.6,0.004895,0.00073425,r_group,37.5,72.0,89.6,7.3,100,57.8,56.2,1600
,,Cl.O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2n[nH]cc2-c2ccsc2)c[nH]1,MAPK1,sensitive,scout2,,467.4,4.81,0.328,3.8,96.6,0.0041400000000000005,0.000621,bioisostere,31.7,72.0,96.6,6.2,100,68.9,56.2,1601
,,NC[C@@H](NC(=O)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1)c1ccc(F)c(Cl)c1,MAPK1,sensitive,scout2,,458.3,4.95,0.329,3.9,96.6,0.004145,0.00062175,r_group,31.8,72.0,96.6,6.2,100,67.8,56.2,1602
,,COC(=O)c1c(C2CC2)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,517.5,3.68,0.478,4.8,89.6,0.00489,0.0007335,r_group,37.5,72.0,89.6,7.3,100,57.8,56.2,1603
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC5CC5)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,517.5,3.64,0.479,4.8,89.6,0.004895,0.00073425,r_group,37.5,72.0,89.6,7.3,100,57.8,56.2,1604
,,FC(F)(F)[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout2,,447.5,6.58,0.32,4.1,86.4,0.0016400000000000002,0.00246,r_group,27.3,72.0,86.4,29.5,100,65.6,56.2,1605
,,CC(C)[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout2,,421.5,6.67,0.319,4.0,86.4,0.001638,0.0024569999999999995,r_group,27.3,72.0,86.4,29.5,100,66.7,56.2,1606
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC5CC5)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,517.5,3.64,0.479,4.8,89.6,0.004895,0.00073425,r_group,37.5,72.0,89.6,7.3,100,57.8,56.2,1607
,,CCOC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,MTOR,escape_route,scout2,,571.6,4.16,0.349,5.2,87.0,0.0016979999999999999,0.002547,r_group,28.3,72.0,87.0,30.6,100,53.3,56.1,1608
,,CCOC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,MTOR,escape_route,scout2,,571.6,4.16,0.349,5.2,87.0,0.0016979999999999999,0.002547,r_group,28.3,72.0,87.0,30.6,100,53.3,56.1,1609
,,Cl.O=C(O)COC1CCCCC1Cn1nc(-c2ccccc2)c(Cc2ccoc2)c1C(=O)O.OCO,CHEK2,resistant,scout2,,523.0,3.44,0.309,4.5,71.2,0.000809,0.004045,bioisostere,32.4,72.0,71.2,40.4,100,61.1,56.1,1610
,,COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)OC(C)C)c35)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,,519.6,3.89,0.474,4.8,89.5,0.00487,0.0007305,r_group,37.3,72.0,89.5,7.3,100,57.8,56.1,1611
CHEMBL215897,CHEMBL215897,Cc1cc(-c2ccccc2)c([C@@H](O)[C@H]2[C@@H](c3ccccc3)CC(=O)N2C)s1,KRAS,escape_route,scout1,320.0,0.0,0.0,0.711,3.49,100.0,0.001495,0.002242,database_search,24.9,68.0,100.0,26.9,80,72.3,56.1,1612
,,CC1(C)CCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCOCC5)cn4)nc32)CC1,CDK6,sensitive,scout2,,457.6,5.1,0.457,4.2,89.1,0.004785,0.00071775,bioisostere,36.7,72.0,89.1,7.2,100,64.4,56.1,1613
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC(C)C)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,519.6,3.89,0.474,4.8,89.5,0.00487,0.0007305,r_group,37.3,72.0,89.5,7.3,100,57.8,56.1,1614
CHEMBL188755,CHEMBL188755,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)C#Cc1ccccc1F,KRAS,escape_route,scout1,320.0,0.0,0.0,0.863,3.53,100.0,0.001495,0.002242,database_search,24.9,68.0,100.0,26.9,80,71.9,56.1,1615
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC(C)C)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,519.6,3.89,0.474,4.8,89.5,0.00487,0.0007305,r_group,37.3,72.0,89.5,7.3,100,57.8,56.1,1616
,,COC(=O)c1c(C(C)C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,519.6,3.93,0.473,4.8,89.5,0.004865,0.00072975,r_group,37.3,72.0,89.5,7.3,100,57.8,56.1,1617
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC(C)C)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,,519.6,3.89,0.474,4.8,89.5,0.00487,0.0007305,r_group,37.3,72.0,89.5,7.3,100,57.8,56.1,1618
CHEMBL467395,CHEMBL467395,Cc1nc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)c[nH]1,PIK3CB,escape_route,scout1,325.0,0.0,0.0,0.695,3.32,100.0,0.001488,0.002232,database_search,24.8,67.5,100.0,26.8,80,74.2,56.0,1619
CHEMBL206732,CHEMBL206732,N[C@H](CNc1cncc(Oc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,210.0,0.0,0.0,0.356,2.97,97.1,0.001678,0.002517,database_search,28.0,63.2,97.1,30.2,80,78.1,56.0,1620
CHEMBL381610,CHEMBL381610,N[C@H](COc1cncc(/C=C/c2ccnc(NCc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,147.0,0.0,0.0,0.241,3.08,84.8,0.001833,0.002749,database_search,30.5,68.2,84.8,33.0,80,76.9,56.0,1621
,,c1ccc2c(c1)c1cnc(Oc3ccc(N4CCNCC4)cn3)nc1n2C1CCCCCC1,CDK6,sensitive,scout2,,442.6,5.08,0.445,4.1,88.9,0.004725,0.00070875,bioisostere,36.2,72.0,88.9,7.1,100,65.6,56.0,1622
,,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC5CC5)CC4)c3n2)cc1)Nc1cccnc1,MTOR,escape_route,scout2,,583.7,4.3,0.34,5.4,86.8,0.0016800000000000003,0.00252,r_group,28.0,72.0,86.8,30.2,100,51.1,55.9,1623
,,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC5CC5)CC4)c3n2)cc1,MTOR,escape_route,scout2,,583.7,4.3,0.34,5.4,86.8,0.0016800000000000003,0.00252,r_group,28.0,72.0,86.8,30.2,100,51.1,55.9,1624
CHEMBL504616,CHEMBL504616,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,PIK3CB,escape_route,scout1,336.0,0.0,0.0,0.651,2.92,100.0,0.001474,0.00221,database_search,24.6,66.4,100.0,26.5,80,78.7,55.9,1625
,,Cl.O=C(O)COC1CCCCC1Cn1nc(-c2ccccc2)c(Cc2ccsc2)c1C(=O)O.OCO,CHEK2,resistant,scout2,,539.1,3.91,0.3,4.5,71.0,0.0008,0.004,bioisostere,32.0,72.0,71.0,40.0,100,61.1,55.9,1626
,,Cl.O=C(O)COC1CCCCC1Cn1nc(-c2ccccc2)c(Cc2ccncc2)c1C(=O)O.OCO,CHEK2,resistant,scout2,,534.0,3.24,0.303,4.6,71.1,0.0008029999999999999,0.0040149999999999995,bioisostere,32.1,72.0,71.1,40.1,100,60.0,55.9,1627
CHEMBL371270,CHEMBL371270,COc1ccc2c(c1)Oc1ncnc(Nc3cnc(NC(=O)c4cccc(F)c4)nc3)c1NC2,AURKA,resistant,scout1,320.0,0.0,0.0,0.404,2.87,98.1,0.000747,0.003737,database_search,29.9,54.4,98.1,37.4,80,79.2,55.8,1628
CHEMBL393525,CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CB,escape_route,scout1,340.0,0.0,0.0,0.336,2.89,100.0,0.001469,0.002203,database_search,24.5,66.0,100.0,26.4,80,79.0,55.8,1629
CHEMBL393525,CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CB,escape_route,scout1,340.0,0.0,0.0,0.336,2.89,100.0,0.001469,0.002203,database_search,24.5,66.0,100.0,26.4,80,79.0,55.8,1630
CHEMBL209159,CHEMBL209159,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)cc(F)c3O)s2)S1,PIK3CA,escape_route,scout1,340.0,0.0,0.0,0.819,2.83,100.0,0.001469,0.002203,database_search,24.5,66.0,100.0,26.4,80,79.7,55.8,1631
,,Cl.O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2n[nH]cc2-c2cc[nH]c2)c[nH]1,MAPK1,sensitive,scout2,,450.3,4.08,0.305,3.8,96.1,0.004025,0.00060375,bioisostere,30.9,72.0,96.1,6.0,100,68.9,55.8,1632
CHEMBL1204095,CHEMBL1204095,COc1ccc(O)c(C(=O)c2ccc(/C=C/[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F.Cl,AKT1,escape_route,scout1,160.0,0.0,0.0,0.395,3.59,87.9,0.001796,0.002694,database_search,29.9,67.2,87.9,32.3,80,71.2,55.8,1633
,,Cl.F.O=C(N[C@H](CO)c1cc[nH]c1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout2,,452.3,4.09,0.304,3.8,96.1,0.00402,0.000603,bioisostere,30.8,72.0,96.1,6.0,100,68.9,55.8,1634
,,CC(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,MTOR,escape_route,scout2,,585.7,4.55,0.333,5.4,86.7,0.0016660000000000002,0.002499,r_group,27.8,72.0,86.7,30.0,100,51.1,55.7,1635
CHEMBL220574,CHEMBL220574,O=C(N[C@@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,150.0,0.0,0.0,0.328,3.12,96.6,0.00456,0.000684,database_search,35.0,68.0,96.6,6.8,80,76.4,55.7,1636
